,user_id,qId,timestamp,user_answer,answered_correctly,prior_question_elapsed_time,user_name,password,email
93,1,93,4243876135,1,1.0,33000.0,김지우,1,cuy39887@cuoly.com
94,1,60,24647654580,2,0.0,49000.0,김지우,1,cuy39887@cuoly.com
95,1,93,4307778739,1,1.0,29000.0,김지우,1,cuy39887@cuoly.com
96,1,60,3450747954,3,1.0,31000.0,김지우,1,cuy39887@cuoly.com
97,1,133,1072618158,3,1.0,14000.0,김지우,1,cuy39887@cuoly.com
98,1,93,18253692849,1,1.0,8000.0,김지우,1,cuy39887@cuoly.com
99,1,93,3803177394,1,1.0,11000.0,김지우,1,cuy39887@cuoly.com
100,1,28,19717242682,3,1.0,17000.0,김지우,1,cuy39887@cuoly.com
101,1,93,797057078,1,1.0,15000.0,김지우,1,cuy39887@cuoly.com
102,1,93,3704652325,1,1.0,11000.0,김지우,1,cuy39887@cuoly.com
103,1,93,24211058192,1,1.0,28000.0,김지우,1,cuy39887@cuoly.com
104,1,17,3922176780,1,1.0,16000.0,김지우,1,cuy39887@cuoly.com
105,1,106,638795899,3,1.0,7000.0,김지우,1,cuy39887@cuoly.com
106,1,131,2451379740,3,1.0,43000.0,김지우,1,cuy39887@cuoly.com
107,1,25,23254759256,1,1.0,17000.0,김지우,1,cuy39887@cuoly.com
108,1,131,2666948618,3,1.0,42000.0,김지우,1,cuy39887@cuoly.com
109,1,92,788275327,1,1.0,18000.0,김지우,1,cuy39887@cuoly.com
110,1,62,2251519085,2,1.0,18000.0,김지우,1,cuy39887@cuoly.com
111,1,134,2250890601,3,1.0,31000.0,김지우,1,cuy39887@cuoly.com
112,1,134,2107196406,3,1.0,13000.0,김지우,1,cuy39887@cuoly.com
113,1,18,20409412287,3,1.0,17000.0,김지우,1,cuy39887@cuoly.com
114,1,62,3481116190,1,0.0,18000.0,김지우,1,cuy39887@cuoly.com
115,1,91,5301177289,0,1.0,18000.0,김지우,1,cuy39887@cuoly.com
116,1,134,21150646316,3,1.0,22000.0,김지우,1,cuy39887@cuoly.com
117,1,134,1423862811,0,0.0,8250.0,김지우,1,cuy39887@cuoly.com
118,1,91,4957735719,0,1.0,10000.0,김지우,1,cuy39887@cuoly.com
119,1,92,18011747060,3,0.0,13000.0,김지우,1,cuy39887@cuoly.com
120,1,24,3976400249,3,1.0,16000.0,김지우,1,cuy39887@cuoly.com
121,1,24,3922207871,1,0.0,16000.0,김지우,1,cuy39887@cuoly.com
122,1,18,17056415626,0,0.0,5000.0,김지우,1,cuy39887@cuoly.com
123,1,7,629469055,3,1.0,16000.0,김지우,1,cuy39887@cuoly.com
124,1,92,15657209448,3,0.0,28000.0,김지우,1,cuy39887@cuoly.com
125,1,133,5010343870,3,1.0,15000.0,김지우,1,cuy39887@cuoly.com
126,1,133,18258555561,2,0.0,12000.0,김지우,1,cuy39887@cuoly.com
127,1,62,17832127557,2,1.0,8000.0,김지우,1,cuy39887@cuoly.com
128,1,133,19213943145,3,1.0,21000.0,김지우,1,cuy39887@cuoly.com
129,1,133,4957606805,0,0.0,5000.0,김지우,1,cuy39887@cuoly.com
130,1,131,8708215356,0,0.0,11000.0,김지우,1,cuy39887@cuoly.com
131,1,47,715197179,0,1.0,8000.0,김지우,1,cuy39887@cuoly.com
132,1,47,22415551387,0,1.0,19000.0,김지우,1,cuy39887@cuoly.com
133,1,129,3114106918,2,1.0,11000.0,김지우,1,cuy39887@cuoly.com
134,1,129,3482364249,2,1.0,33000.0,김지우,1,cuy39887@cuoly.com
135,1,48,2198014858,0,1.0,35000.0,김지우,1,cuy39887@cuoly.com
136,1,129,3307711179,2,1.0,14000.0,김지우,1,cuy39887@cuoly.com
137,1,129,2756100318,2,1.0,54000.0,김지우,1,cuy39887@cuoly.com
138,1,94,21435539092,1,1.0,46000.0,김지우,1,cuy39887@cuoly.com
139,1,128,2106110971,1,1.0,2000.0,김지우,1,cuy39887@cuoly.com
140,1,128,24052631615,0,0.0,14000.0,김지우,1,cuy39887@cuoly.com
141,1,129,207249862,2,1.0,30000.0,김지우,1,cuy39887@cuoly.com
142,1,8,3459077826,1,0.0,18000.0,김지우,1,cuy39887@cuoly.com
143,1,59,4520298408,2,1.0,9000.0,김지우,1,cuy39887@cuoly.com
144,1,128,1813936427,1,1.0,14000.0,김지우,1,cuy39887@cuoly.com
145,1,128,244837230,1,1.0,7000.0,김지우,1,cuy39887@cuoly.com
146,1,48,4306765383,0,1.0,15000.0,김지우,1,cuy39887@cuoly.com
147,1,128,16879589663,1,1.0,11000.0,김지우,1,cuy39887@cuoly.com
148,1,8,242307326,1,0.0,9000.0,김지우,1,cuy39887@cuoly.com
149,1,128,1851628904,1,1.0,3000.0,김지우,1,cuy39887@cuoly.com
150,1,95,18012011055,3,1.0,31000.0,김지우,1,cuy39887@cuoly.com
151,1,128,2105810760,1,1.0,8000.0,김지우,1,cuy39887@cuoly.com
152,1,28,5529000662,0,0.0,18000.0,김지우,1,cuy39887@cuoly.com
153,1,8,20410131624,0,1.0,15000.0,김지우,1,cuy39887@cuoly.com
154,1,8,18955637902,3,0.0,18000.0,김지우,1,cuy39887@cuoly.com
155,1,47,22365765038,0,1.0,15000.0,김지우,1,cuy39887@cuoly.com
156,1,48,4244172232,0,1.0,8000.0,김지우,1,cuy39887@cuoly.com
157,1,131,18010379185,3,1.0,9000.0,김지우,1,cuy39887@cuoly.com
158,1,17,3976420875,0,0.0,18000.0,김지우,1,cuy39887@cuoly.com
159,1,7,19887847791,3,1.0,15000.0,김지우,1,cuy39887@cuoly.com
160,1,48,5379127596,0,1.0,4000.0,김지우,1,cuy39887@cuoly.com
161,1,59,8152109133,2,1.0,21000.0,김지우,1,cuy39887@cuoly.com
162,1,130,20807631868,1,1.0,52000.0,김지우,1,cuy39887@cuoly.com
163,1,130,789372363,2,0.0,68000.0,김지우,1,cuy39887@cuoly.com
164,1,93,788591832,1,1.0,10000.0,김지우,1,cuy39887@cuoly.com
165,1,130,15671819949,1,1.0,35000.0,김지우,1,cuy39887@cuoly.com
166,1,130,9313278560,2,0.0,123000.0,김지우,1,cuy39887@cuoly.com
167,1,130,8151970430,1,1.0,26000.0,김지우,1,cuy39887@cuoly.com
168,1,94,16021929300,1,1.0,9000.0,김지우,1,cuy39887@cuoly.com
169,1,94,207215667,1,1.0,18000.0,김지우,1,cuy39887@cuoly.com
170,1,130,20641805380,2,0.0,20000.0,김지우,1,cuy39887@cuoly.com
171,1,48,20641719350,0,1.0,15000.0,김지우,1,cuy39887@cuoly.com
172,1,130,796888943,1,1.0,16000.0,김지우,1,cuy39887@cuoly.com
173,1,129,18041321181,2,1.0,27000.0,김지우,1,cuy39887@cuoly.com
174,1,100,18012088201,0,0.0,9000.0,김지우,1,cuy39887@cuoly.com
175,1,91,2251090979,0,1.0,18000.0,김지우,1,cuy39887@cuoly.com
176,1,100,19213688318,2,1.0,15000.0,김지우,1,cuy39887@cuoly.com
177,1,120,15475100465,0,1.0,12000.0,김지우,1,cuy39887@cuoly.com
178,1,104,2106192862,2,1.0,2000.0,김지우,1,cuy39887@cuoly.com
179,1,113,1071910693,3,1.0,14000.0,김지우,1,cuy39887@cuoly.com
180,1,13,22408381231,1,1.0,16000.0,김지우,1,cuy39887@cuoly.com
181,1,26,18436209030,1,1.0,15000.0,김지우,1,cuy39887@cuoly.com
182,1,104,18428703209,2,1.0,22000.0,김지우,1,cuy39887@cuoly.com
183,1,104,6860732057,2,1.0,8000.0,김지우,1,cuy39887@cuoly.com
184,1,104,329414789,2,1.0,23000.0,김지우,1,cuy39887@cuoly.com
185,1,104,205268245,2,1.0,18000.0,김지우,1,cuy39887@cuoly.com
186,1,55,3482993233,2,0.0,19000.0,김지우,1,cuy39887@cuoly.com
187,1,55,20211055711,3,0.0,27000.0,김지우,1,cuy39887@cuoly.com
188,1,26,8237821116,1,1.0,19000.0,김지우,1,cuy39887@cuoly.com
189,1,14,18955663663,1,0.0,16000.0,김지우,1,cuy39887@cuoly.com
190,1,112,1027153704,0,1.0,35000.0,김지우,1,cuy39887@cuoly.com
191,1,112,16540681418,2,0.0,16000.0,김지우,1,cuy39887@cuoly.com
192,1,104,6978555781,2,1.0,3000.0,김지우,1,cuy39887@cuoly.com
193,1,111,18955204169,1,1.0,4000.0,김지우,1,cuy39887@cuoly.com
194,1,105,6030541627,2,1.0,5000.0,김지우,1,cuy39887@cuoly.com
195,1,111,2316389236,1,1.0,10000.0,김지우,1,cuy39887@cuoly.com
196,1,112,18499984920,0,1.0,10000.0,김지우,1,cuy39887@cuoly.com
197,1,55,20386845909,1,1.0,19000.0,김지우,1,cuy39887@cuoly.com
198,1,104,1588824054,1,0.0,28000.0,김지우,1,cuy39887@cuoly.com
199,1,113,1027642811,0,0.0,43000.0,김지우,1,cuy39887@cuoly.com
200,1,104,6251632607,2,1.0,7000.0,김지우,1,cuy39887@cuoly.com
201,1,54,10838658860,0,0.0,11000.0,김지우,1,cuy39887@cuoly.com
202,1,104,3452653013,2,1.0,25000.0,김지우,1,cuy39887@cuoly.com
203,1,55,47989762026,1,1.0,8000.0,김지우,1,cuy39887@cuoly.com
204,1,12,4874074117,1,0.0,16000.0,김지우,1,cuy39887@cuoly.com
205,1,113,23691564247,3,1.0,8000.0,김지우,1,cuy39887@cuoly.com
206,1,104,2105280979,2,1.0,28000.0,김지우,1,cuy39887@cuoly.com
207,1,104,244469137,1,0.0,23000.0,김지우,1,cuy39887@cuoly.com
208,1,55,3700573397,2,0.0,12000.0,김지우,1,cuy39887@cuoly.com
209,1,55,3974164549,1,1.0,3000.0,김지우,1,cuy39887@cuoly.com
210,1,104,244293759,2,1.0,3000.0,김지우,1,cuy39887@cuoly.com
211,1,104,6947473667,2,1.0,2000.0,김지우,1,cuy39887@cuoly.com
212,1,113,6029988587,3,1.0,4000.0,김지우,1,cuy39887@cuoly.com
213,1,13,729477179,1,1.0,16000.0,김지우,1,cuy39887@cuoly.com
214,1,113,5996071586,3,1.0,14333.0,김지우,1,cuy39887@cuoly.com
215,1,104,2251390391,1,0.0,12000.0,김지우,1,cuy39887@cuoly.com
216,1,15,728887584,3,1.0,17000.0,김지우,1,cuy39887@cuoly.com
217,1,104,2078304663,2,1.0,9000.0,김지우,1,cuy39887@cuoly.com
218,1,113,18384584393,3,1.0,17000.0,김지우,1,cuy39887@cuoly.com
219,1,103,981259812,1,0.0,16000.0,김지우,1,cuy39887@cuoly.com
220,1,105,207529126,0,0.0,53000.0,김지우,1,cuy39887@cuoly.com
221,1,105,5706932180,2,1.0,7000.0,김지우,1,cuy39887@cuoly.com
222,1,108,17997287295,0,0.0,27000.0,김지우,1,cuy39887@cuoly.com
223,1,14,22929351844,0,1.0,15000.0,김지우,1,cuy39887@cuoly.com
224,1,108,6946379123,0,0.0,26000.0,김지우,1,cuy39887@cuoly.com
225,1,14,3659445710,1,0.0,15000.0,김지우,1,cuy39887@cuoly.com
226,1,108,7977488570,0,0.0,45000.0,김지우,1,cuy39887@cuoly.com
227,1,108,6947385839,1,1.0,2000.0,김지우,1,cuy39887@cuoly.com
228,1,108,47989934292,1,1.0,9000.0,김지우,1,cuy39887@cuoly.com
229,1,108,6980172465,1,1.0,42000.0,김지우,1,cuy39887@cuoly.com
230,1,105,18385312380,0,0.0,24000.0,김지우,1,cuy39887@cuoly.com
231,1,56,5706431374,2,1.0,10000.0,김지우,1,cuy39887@cuoly.com
232,1,106,18010231487,3,1.0,19000.0,김지우,1,cuy39887@cuoly.com
233,1,108,19189634046,1,1.0,16000.0,김지우,1,cuy39887@cuoly.com
234,1,107,22069773072,3,0.0,26000.0,김지우,1,cuy39887@cuoly.com
235,1,56,18385484931,0,0.0,11000.0,김지우,1,cuy39887@cuoly.com
236,1,106,2251296353,2,0.0,10000.0,김지우,1,cuy39887@cuoly.com
237,1,106,8238726983,2,0.0,5000.0,김지우,1,cuy39887@cuoly.com
238,1,106,643370593,3,1.0,9000.0,김지우,1,cuy39887@cuoly.com
239,1,106,638428135,3,1.0,4000.0,김지우,1,cuy39887@cuoly.com
240,1,106,3452731911,0,0.0,9000.0,김지우,1,cuy39887@cuoly.com
241,1,105,638510494,0,0.0,16000.0,김지우,1,cuy39887@cuoly.com
242,1,56,5079471117,2,1.0,13000.0,김지우,1,cuy39887@cuoly.com
243,1,56,6031428726,2,1.0,5000.0,김지우,1,cuy39887@cuoly.com
244,1,105,19902449201,0,0.0,22000.0,김지우,1,cuy39887@cuoly.com
245,1,105,20222248631,2,1.0,38000.0,김지우,1,cuy39887@cuoly.com
246,1,55,1163225508,1,1.0,31000.0,김지우,1,cuy39887@cuoly.com
247,1,55,18091695417,3,0.0,5000.0,김지우,1,cuy39887@cuoly.com
248,1,105,638732712,2,1.0,1000.0,김지우,1,cuy39887@cuoly.com
249,1,55,19213774886,3,0.0,12000.0,김지우,1,cuy39887@cuoly.com
250,1,55,3803865093,1,1.0,5000.0,김지우,1,cuy39887@cuoly.com
251,1,56,3452912700,2,1.0,26000.0,김지우,1,cuy39887@cuoly.com
252,1,14,20410153943,0,1.0,17000.0,김지우,1,cuy39887@cuoly.com
253,1,111,900742792,1,1.0,26000.0,김지우,1,cuy39887@cuoly.com
254,1,56,5444882954,2,1.0,9000.0,김지우,1,cuy39887@cuoly.com
255,1,111,17307092447,3,0.0,9000.0,김지우,1,cuy39887@cuoly.com
256,1,105,5135442145,2,1.0,16000.0,김지우,1,cuy39887@cuoly.com
257,1,105,5300503976,2,1.0,4000.0,김지우,1,cuy39887@cuoly.com
258,1,110,10752917032,3,1.0,24666.0,김지우,1,cuy39887@cuoly.com
259,1,110,204944220,3,1.0,23000.0,김지우,1,cuy39887@cuoly.com
260,1,105,5379120974,2,1.0,57000.0,김지우,1,cuy39887@cuoly.com
261,1,110,20160459698,3,1.0,35000.0,김지우,1,cuy39887@cuoly.com
262,1,56,6115883917,2,1.0,15000.0,김지우,1,cuy39887@cuoly.com
263,1,56,5379399906,2,1.0,40000.0,김지우,1,cuy39887@cuoly.com
264,1,103,10546649888,2,1.0,20000.0,김지우,1,cuy39887@cuoly.com
265,1,54,20210825544,3,1.0,37000.0,김지우,1,cuy39887@cuoly.com
266,1,51,3482444874,2,1.0,8000.0,김지우,1,cuy39887@cuoly.com
267,1,102,788090425,0,0.0,24000.0,김지우,1,cuy39887@cuoly.com
268,1,118,2316255790,3,1.0,13000.0,김지우,1,cuy39887@cuoly.com
269,1,52,205325800,1,1.0,41000.0,김지우,1,cuy39887@cuoly.com
270,1,102,15561113902,3,1.0,36000.0,김지우,1,cuy39887@cuoly.com
271,1,52,329147853,1,1.0,14000.0,김지우,1,cuy39887@cuoly.com
272,1,52,3481604773,1,1.0,37000.0,김지우,1,cuy39887@cuoly.com
273,1,102,20637884966,3,1.0,25000.0,김지우,1,cuy39887@cuoly.com
274,1,102,3449678820,3,1.0,25000.0,김지우,1,cuy39887@cuoly.com
275,1,52,17927076595,1,1.0,36000.0,김지우,1,cuy39887@cuoly.com
276,1,53,17831713395,2,1.0,4000.0,김지우,1,cuy39887@cuoly.com
277,1,102,5379340338,3,1.0,5000.0,김지우,1,cuy39887@cuoly.com
278,1,57,10752940707,0,1.0,45000.0,김지우,1,cuy39887@cuoly.com
279,1,102,5135555020,3,1.0,5000.0,김지우,1,cuy39887@cuoly.com
280,1,102,5299354849,3,1.0,19000.0,김지우,1,cuy39887@cuoly.com
281,1,53,24445814594,2,1.0,26000.0,김지우,1,cuy39887@cuoly.com
282,1,102,3277199565,1,0.0,20000.0,김지우,1,cuy39887@cuoly.com
283,1,53,24352967309,2,1.0,17000.0,김지우,1,cuy39887@cuoly.com
284,1,102,7930554580,3,1.0,25000.0,김지우,1,cuy39887@cuoly.com
285,1,102,868141278,3,1.0,37000.0,김지우,1,cuy39887@cuoly.com
286,1,102,5706398371,3,1.0,4000.0,김지우,1,cuy39887@cuoly.com
287,1,58,18777292614,1,0.0,28000.0,김지우,1,cuy39887@cuoly.com
288,1,50,3482472029,2,0.0,62000.0,김지우,1,cuy39887@cuoly.com
289,1,25,18427506398,1,1.0,18000.0,김지우,1,cuy39887@cuoly.com
290,1,119,24210978835,2,1.0,20000.0,김지우,1,cuy39887@cuoly.com
291,1,119,18346141711,2,1.0,13000.0,김지우,1,cuy39887@cuoly.com
292,1,100,242737390,2,1.0,12000.0,김지우,1,cuy39887@cuoly.com
293,1,100,244732710,2,1.0,23000.0,김지우,1,cuy39887@cuoly.com
294,1,16,19028768352,1,1.0,15000.0,김지우,1,cuy39887@cuoly.com
295,1,119,3450793000,2,1.0,26000.0,김지우,1,cuy39887@cuoly.com
296,1,15,5392515207,0,0.0,13000.0,김지우,1,cuy39887@cuoly.com
297,1,100,16021747468,0,0.0,21000.0,김지우,1,cuy39887@cuoly.com
298,1,119,5078890699,2,1.0,64800.0,김지우,1,cuy39887@cuoly.com
299,1,51,1028212395,2,1.0,17000.0,김지우,1,cuy39887@cuoly.com
300,1,100,208417664,0,0.0,17000.0,김지우,1,cuy39887@cuoly.com
301,1,58,21149344738,3,1.0,29000.0,김지우,1,cuy39887@cuoly.com
302,1,118,17307016655,3,1.0,7000.0,김지우,1,cuy39887@cuoly.com
303,1,118,24139170877,0,0.0,6000.0,김지우,1,cuy39887@cuoly.com
304,1,51,18041347252,2,1.0,12000.0,김지우,1,cuy39887@cuoly.com
305,1,58,20807617321,1,0.0,5000.0,김지우,1,cuy39887@cuoly.com
306,1,119,2281183672,1,0.0,48000.0,김지우,1,cuy39887@cuoly.com
307,1,102,3149664386,1,0.0,11000.0,김지우,1,cuy39887@cuoly.com
308,1,116,3704674879,0,1.0,22000.0,김지우,1,cuy39887@cuoly.com
309,1,116,3482616926,0,1.0,12000.0,김지우,1,cuy39887@cuoly.com
310,1,115,4498937061,0,1.0,5000.0,김지우,1,cuy39887@cuoly.com
311,1,115,4307987383,0,1.0,60000.0,김지우,1,cuy39887@cuoly.com
312,1,54,3059552754,3,1.0,19000.0,김지우,1,cuy39887@cuoly.com
313,1,56,19902492137,2,1.0,15000.0,김지우,1,cuy39887@cuoly.com
314,1,115,21278270675,1,0.0,12000.0,김지우,1,cuy39887@cuoly.com
315,1,103,4182725681,2,1.0,19000.0,김지우,1,cuy39887@cuoly.com
316,1,103,2106957495,2,1.0,13000.0,김지우,1,cuy39887@cuoly.com
317,1,103,1581277285,2,1.0,11000.0,김지우,1,cuy39887@cuoly.com
318,1,115,4824734383,0,1.0,7000.0,김지우,1,cuy39887@cuoly.com
319,1,54,3099209772,3,1.0,28000.0,김지우,1,cuy39887@cuoly.com
320,1,12,19032114657,0,1.0,15000.0,김지우,1,cuy39887@cuoly.com
321,1,103,787870370,2,1.0,73000.0,김지우,1,cuy39887@cuoly.com
322,1,54,19213549125,1,0.0,10000.0,김지우,1,cuy39887@cuoly.com
323,1,54,18010555555,1,0.0,22000.0,김지우,1,cuy39887@cuoly.com
324,1,103,10838734708,2,1.0,12000.0,김지우,1,cuy39887@cuoly.com
325,1,115,3452813893,0,1.0,67000.0,김지우,1,cuy39887@cuoly.com
326,1,115,21322146046,0,1.0,14000.0,김지우,1,cuy39887@cuoly.com
327,1,103,20160842048,2,1.0,8000.0,김지우,1,cuy39887@cuoly.com
328,1,115,15673205045,0,1.0,19000.0,김지우,1,cuy39887@cuoly.com
329,1,115,4240502695,0,1.0,17000.0,김지우,1,cuy39887@cuoly.com
330,1,115,2251174330,1,0.0,9000.0,김지우,1,cuy39887@cuoly.com
331,1,54,1027894766,3,1.0,27000.0,김지우,1,cuy39887@cuoly.com
332,1,102,24445794548,3,1.0,36000.0,김지우,1,cuy39887@cuoly.com
333,1,116,3803147359,0,1.0,8000.0,김지우,1,cuy39887@cuoly.com
334,1,116,20210961098,2,0.0,12000.0,김지우,1,cuy39887@cuoly.com
335,1,116,20386796916,0,1.0,8000.0,김지우,1,cuy39887@cuoly.com
336,1,116,19213727526,2,0.0,10000.0,김지우,1,cuy39887@cuoly.com
337,1,116,243594676,0,1.0,10000.0,김지우,1,cuy39887@cuoly.com
338,1,116,300506280,0,1.0,18000.0,김지우,1,cuy39887@cuoly.com
339,1,116,208032245,3,0.0,17000.0,김지우,1,cuy39887@cuoly.com
